customer_id,age,gender,location,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,months_since_last_default,target_credit_score_movement
10434,39,Female,Urban,7240.29,674.56,33555.9,5738.06,0.171,4,98,0,1,-63.97,0.0,,stable
10435,43,Male,Rural,9904.12,852.06,41097.38,22233.68,0.541,1,94,0,3,-192.8,33594.16,,decrease
10436,42,Female,Urban,2293.61,373.85,9472.3,2159.68,0.228,4,100,0,0,-26.75,0.0,,stable
10437,21,Male,Urban,19054.94,2519.03,88001.18,20504.27,0.233,4,85,1,0,-63.5,0.0,,decrease
10438,35,Male,Rural,10286.99,423.48,26174.36,5784.53,0.221,1,96,0,2,-57.33,14261.08,,decrease
10439,59,Female,Metro,7422.7,760.63,37211.99,14512.68,0.39,1,100,0,0,-179.78,0.0,,stable
10440,32,Female,Rural,2415.68,254.54,7580.31,3115.51,0.411,1,98,0,1,-34.73,0.0,,stable
10441,36,Male,Urban,17496.03,1145.22,60782.22,12095.66,0.199,2,98,0,1,-134.86,0.0,,increase
10442,33,Male,Urban,8292.66,895.27,28759.07,15932.52,0.554,1,98,0,1,-177.63,0.0,,stable
10443,38,Male,Metro,9945.39,588.01,27773.25,10248.33,0.369,2,98,0,1,-114.26,0.0,,increase
10444,33,Female,Urban,3733.43,642.1,21961.0,9025.97,0.411,3,96,0,2,-89.45,0.0,,stable
10445,45,Female,Urban,6873.48,726.67,34135.09,4335.16,0.127,3,96,0,2,-42.96,0.0,,stable
10446,42,Male,Metro,4645.15,376.49,22913.81,5682.62,0.248,1,100,0,0,-70.4,0.0,,increase
10447,49,Female,Urban,14047.85,1667.6,36471.25,12764.94,0.35,2,92,0,4,-94.88,0.0,,stable
10448,27,Male,Urban,14292.03,2917.95,74366.07,25135.73,0.338,6,98,0,1,-280.24,29106.02,,stable
10449,35,Female,Rural,4580.28,670.81,17037.19,7496.36,0.44,2,94,0,3,-65.0,18160.17,53.0,decrease
10450,37,Male,Urban,3983.48,718.03,21826.09,12768.26,0.585,1,98,0,1,-142.35,6532.97,,stable
10451,45,Other,Urban,10440.62,1954.94,53142.42,22798.1,0.429,2,98,0,1,-254.18,0.0,,increase
10452,30,Male,Urban,9467.54,797.54,37300.54,15479.72,0.415,0,96,0,2,-153.41,0.0,,stable
10453,50,Female,Urban,2652.13,411.63,9306.18,1461.07,0.157,5,96,0,2,-14.48,0.0,,stable
10454,54,Female,Rural,4158.48,361.47,12175.96,2715.24,0.223,4,96,0,2,-26.91,0.0,,increase
10455,28,Male,Metro,33418.31,5632.87,184343.24,32813.1,0.178,4,100,0,0,-406.48,0.0,,stable
10456,34,Male,Metro,7159.41,161.68,22501.12,2295.11,0.102,0,98,0,1,-25.59,0.0,56.0,increase
10457,33,Male,Urban,7073.28,645.23,35364.24,9194.7,0.26,4,98,0,1,-102.51,0.0,,increase
10458,71,Female,Urban,8786.91,1138.78,24879.63,9429.38,0.379,4,100,0,0,-116.81,0.0,,stable
10459,34,Male,Rural,3449.17,264.46,15600.6,3400.93,0.218,4,96,0,2,-33.7,6765.36,,decrease
10460,60,Female,Metro,12311.11,1056.99,53039.1,14903.99,0.281,1,98,0,1,-166.17,0.0,,increase
10461,24,Female,Urban,7817.9,1093.66,38000.09,6726.02,0.177,4,98,0,1,-74.99,0.0,,stable
10462,28,Male,Metro,15827.2,839.55,87605.84,9198.61,0.105,1,96,0,2,-91.16,24586.72,60.0,decrease
10463,31,Male,Urban,1844.25,155.84,5137.13,1762.04,0.343,2,98,0,1,-19.65,0.0,,increase
10464,29,Female,Rural,6534.73,1326.95,19750.61,10487.57,0.531,6,96,0,2,-103.93,0.0,,stable
10465,36,Male,Rural,5907.52,824.43,26901.98,5649.42,0.21,4,100,0,0,-69.98,0.0,,increase
10466,31,Male,Rural,1891.37,556.82,5912.87,5138.28,0.869,4,73,1,1,22.28,0.0,,decrease
10467,30,Female,Urban,4979.08,768.67,28427.14,12337.38,0.434,2,98,0,1,-137.55,0.0,,increase
10468,53,Male,Urban,7906.29,549.29,29198.82,4876.2,0.167,1,94,0,3,-42.28,0.0,,decrease
10469,54,Male,Urban,6214.14,924.63,23064.27,7542.02,0.327,2,83,1,1,-14.01,0.0,,decrease
10470,51,Male,Urban,5896.94,1116.74,24532.34,9543.08,0.389,3,98,0,1,-106.4,0.0,,stable
10471,46,Other,Rural,5048.97,806.61,20231.44,12179.33,0.602,0,98,0,1,-135.79,0.0,,stable
10472,41,Male,Metro,5198.05,352.53,12817.72,6613.94,0.516,1,85,1,0,-20.48,0.0,,stable
10473,34,Other,Urban,24425.24,1857.33,98405.86,14268.85,0.145,2,96,0,2,-141.41,0.0,,increase
10474,28,Male,Urban,7550.24,328.71,35577.91,3273.17,0.092,1,98,0,1,-36.49,24918.32,,stable
10475,44,Male,Rural,6334.89,460.52,20141.68,9224.89,0.458,1,96,0,2,-91.42,0.0,,increase
10476,25,Female,Rural,2013.92,154.42,9028.8,1697.41,0.188,2,98,0,1,-18.92,0.0,,stable
10477,28,Male,Metro,5772.91,1032.36,15582.6,8352.27,0.536,4,98,0,1,-93.12,0.0,,stable
10478,53,Male,Metro,4971.92,488.26,17774.92,4141.56,0.233,2,100,0,0,-51.3,0.0,,stable
10479,62,Male,Rural,4990.89,524.22,16433.13,8216.56,0.5,2,85,1,0,-25.45,0.0,,decrease
10480,44,Female,Metro,5748.83,1135.2,22017.6,11295.03,0.513,2,94,0,3,-97.94,0.0,,stable
10481,53,Male,Metro,4673.5,509.92,21902.29,4906.11,0.224,5,98,0,1,-54.7,0.0,,increase
10482,37,Female,Metro,6136.01,1241.16,32345.55,9444.9,0.292,5,81,1,2,-5.85,0.0,,decrease
10483,23,Female,Rural,2389.8,336.52,8065.3,3314.84,0.411,3,85,1,0,-10.27,0.0,,decrease
10484,47,Male,Metro,10921.37,1009.9,57286.32,10082.39,0.176,3,100,0,0,-124.9,0.0,,increase
10485,46,Male,Urban,10540.93,1971.64,51106.05,14667.44,0.287,7,96,0,2,-145.36,0.0,,decrease
10486,40,Female,Urban,8502.9,904.19,32700.74,7717.37,0.236,4,98,0,1,-86.04,0.0,,increase
10487,37,Female,Urban,10922.38,714.61,47231.64,8832.32,0.187,1,96,0,2,-87.53,0.0,,increase
10488,51,Female,Metro,12478.61,2030.15,54284.07,18130.88,0.334,4,94,0,3,-157.22,0.0,,stable
10489,28,Male,Urban,2441.79,360.14,8088.17,2685.27,0.332,3,85,1,0,-8.32,0.0,,decrease
10490,30,Male,Rural,14499.38,1077.71,47736.18,6444.38,0.135,3,98,0,1,-71.85,0.0,,increase
10491,27,Female,Urban,11024.57,1415.84,58833.76,9707.57,0.165,3,94,0,3,-84.18,41401.53,,decrease
10492,41,Female,Metro,1891.91,104.3,9701.19,339.54,0.035,2,98,0,1,-3.79,0.0,,increase
10493,26,Female,Metro,4229.38,284.66,13909.07,4562.17,0.328,2,100,0,0,-56.52,0.0,,increase
10494,31,Male,Metro,3038.12,617.65,11769.08,5425.55,0.461,3,96,0,2,-53.77,3109.67,,decrease
10495,31,Other,Metro,9755.93,831.64,28475.21,14351.51,0.504,1,98,0,1,-160.01,0.0,,stable
10496,36,Male,Urban,4128.65,870.61,23259.05,13839.13,0.595,3,98,0,1,-154.29,10453.7,,decrease
10497,22,Male,Metro,7321.82,461.49,34464.17,4204.63,0.122,2,98,0,1,-46.88,21282.59,,stable
10498,41,Female,Rural,17174.0,1360.98,57827.63,16076.08,0.278,1,83,1,1,-29.87,0.0,,decrease
10499,54,Female,Urban,16489.86,2497.57,44205.66,32667.98,0.739,3,54,2,3,526.09,0.0,,decrease
10500,41,Male,Urban,3068.88,143.64,17520.7,2890.92,0.165,1,98,0,1,-32.23,0.0,,stable
10501,58,Female,Urban,8267.06,840.47,46282.6,11385.52,0.246,1,100,0,0,-141.04,0.0,31.0,increase
10502,56,Male,Metro,25869.38,3058.98,139185.32,38415.15,0.276,4,98,0,1,-428.29,0.0,,stable
10503,49,Male,Urban,3162.68,542.69,12333.32,8694.99,0.705,1,69,1,3,59.24,0.0,,decrease
10504,40,Female,Metro,14177.3,1041.67,70113.06,8483.68,0.121,2,100,0,0,-105.09,0.0,,increase
10505,40,Male,Urban,5333.47,911.67,15299.82,8812.7,0.576,2,83,1,1,-16.38,0.0,,decrease
10506,49,Male,Urban,3105.5,397.32,8413.04,1935.0,0.23,4,85,1,0,-5.99,0.0,,stable
10507,35,Male,Metro,20779.93,3423.0,107700.43,53204.01,0.494,3,100,0,0,-659.08,0.0,,increase
10508,18,Male,Metro,5334.22,195.87,19557.45,4400.43,0.225,0,98,0,1,-49.06,0.0,,increase
10509,45,Male,Metro,6484.51,1033.06,19418.25,12951.97,0.667,2,100,0,0,-160.45,0.0,,increase
10510,26,Female,Rural,3978.13,625.78,12693.61,799.7,0.063,6,100,0,0,-9.91,0.0,,increase
10511,28,Female,Metro,15051.89,2465.97,59556.98,6789.5,0.114,5,98,0,1,-75.7,0.0,,stable
10512,40,Male,Rural,10151.64,858.98,39762.56,12008.29,0.302,1,100,0,0,-148.76,0.0,,increase
10513,38,Female,Urban,3569.55,319.11,13751.79,4208.05,0.306,1,68,2,1,31.28,13058.22,64.0,decrease
10514,23,Female,Metro,7808.76,1121.59,32008.08,8258.08,0.258,4,98,0,1,-92.07,0.0,,increase
10515,41,Female,Rural,6602.09,751.71,23238.73,3997.06,0.172,3,98,0,1,-44.56,0.0,,increase
10516,51,Male,Rural,10095.01,780.91,25814.34,9525.49,0.369,2,79,1,3,5.9,0.0,,decrease
10517,26,Male,Metro,4705.36,560.43,16647.51,4911.02,0.295,2,81,1,2,-3.04,0.0,,decrease
10518,55,Female,Metro,18950.19,2182.79,92586.55,21572.67,0.233,3,98,0,1,-240.51,0.0,,stable
10519,21,Male,Urban,10611.08,1188.04,62845.98,20487.79,0.326,2,100,0,0,-253.8,0.0,,increase
10520,65,Male,Rural,2623.38,361.99,9590.82,5917.54,0.617,1,94,0,3,-51.31,0.0,,decrease
10521,35,Female,Rural,7159.87,1576.33,33461.16,6725.69,0.201,8,98,0,1,-74.99,0.0,,decrease
10522,41,Male,Metro,10140.98,1427.95,47235.49,12470.17,0.264,2,98,0,1,-139.03,0.0,,increase
10523,18,Other,Urban,3652.47,447.29,10924.92,5298.59,0.485,1,98,0,1,-59.07,11357.18,,decrease
10524,39,Female,Urban,8087.53,1330.4,44668.72,16572.1,0.371,4,94,0,3,-143.7,14087.11,,decrease
10525,42,Female,Urban,6010.13,489.09,18632.59,1714.2,0.092,3,94,0,3,-14.86,0.0,,stable
10526,38,Female,Urban,2054.11,344.33,4735.9,1752.28,0.37,5,85,1,0,-5.43,0.0,,decrease
10527,33,Male,Metro,768.68,85.38,4369.26,1481.18,0.339,2,94,0,3,-12.84,0.0,,decrease
10528,28,Female,Urban,25182.56,2914.83,80337.82,21369.86,0.266,4,92,0,4,-158.84,0.0,,increase
10529,53,Female,Urban,5500.84,418.88,17438.71,3731.88,0.214,2,96,0,2,-36.98,0.0,,stable
10530,40,Male,Urban,6471.15,330.89,34438.32,482.14,0.014,2,100,0,0,-5.97,0.0,,increase
10531,58,Female,Urban,2924.73,175.9,12095.96,580.61,0.048,3,98,0,1,-6.47,0.0,,stable
10532,33,Female,Metro,4736.02,511.88,19954.28,5447.52,0.273,3,96,0,2,-53.99,0.0,,stable
10533,34,Female,Urban,27372.76,5567.2,113065.92,51218.86,0.453,3,100,0,0,-634.49,0.0,,stable
10534,49,Female,Metro,39120.36,1548.32,115817.9,20731.4,0.179,0,98,0,1,-231.14,142815.14,,decrease
10535,20,Male,Metro,1964.69,326.95,9281.58,2905.13,0.313,3,98,0,1,-32.39,0.0,,increase
10536,25,Male,Rural,5309.44,797.02,25467.32,5373.6,0.211,3,98,0,1,-59.91,0.0,,stable
10537,53,Male,Urban,22185.01,2466.98,76729.06,12967.21,0.169,3,98,0,1,-144.57,0.0,,stable
10538,25,Male,Urban,6891.62,930.23,33828.95,18030.83,0.533,0,96,0,2,-178.69,0.0,,stable
10539,18,Male,Rural,8232.67,1651.32,49215.18,17372.96,0.353,5,98,0,1,-193.69,29879.45,,increase
10540,62,Female,Metro,6394.28,321.51,19799.81,2098.78,0.106,2,100,0,0,-26.0,0.0,50.0,increase
10541,23,Female,Metro,10327.36,2076.54,49165.75,9931.48,0.202,6,98,0,1,-110.73,26052.55,,stable
10542,42,Male,Urban,16504.77,429.52,70149.32,5050.75,0.072,1,96,0,2,-50.05,0.0,,stable
10543,40,Female,Urban,8644.75,1221.07,35041.52,19623.25,0.56,2,96,0,2,-194.47,0.0,,stable
10544,18,Male,Urban,2561.98,326.67,14335.09,4558.56,0.318,1,98,0,1,-50.82,0.0,,stable
10545,36,Female,Rural,3279.7,330.92,17382.83,5771.1,0.332,2,100,0,0,-71.49,0.0,,stable
10546,45,Other,Metro,12372.08,1637.75,42220.2,13130.48,0.311,3,92,0,4,-97.59,0.0,,increase
10547,44,Female,Urban,5721.73,1313.27,34187.14,10871.51,0.318,3,92,0,4,-80.8,0.0,,decrease
10548,50,Male,Urban,4096.31,432.61,24215.79,3123.84,0.129,3,100,0,0,-38.7,0.0,,increase
10549,35,Male,Metro,3357.05,386.35,10321.29,2621.61,0.254,6,81,1,2,-1.62,9834.86,11.0,decrease
10550,48,Female,Urban,2986.15,304.55,16431.24,4074.95,0.248,3,96,0,2,-40.38,5193.1,,stable
10551,31,Female,Metro,4364.51,455.4,20465.87,6937.93,0.339,2,100,0,0,-85.95,0.0,,stable
10552,23,Female,Urban,8260.49,1684.63,31085.97,17687.92,0.569,2,66,2,2,153.38,0.0,,decrease
10553,24,Male,Metro,5012.93,673.28,22210.07,5308.21,0.239,3,100,0,0,-65.76,0.0,,increase
10554,22,Male,Metro,8155.05,912.67,33274.76,10182.08,0.306,1,100,0,0,-126.13,0.0,,increase
10555,52,Male,Metro,8040.07,939.55,28573.08,5428.89,0.19,4,94,0,3,-47.08,0.0,,stable
10556,21,Female,Urban,10278.16,2603.18,38566.62,11608.55,0.301,7,96,0,2,-115.04,0.0,,stable
10557,43,Female,Rural,2868.76,271.26,8763.53,1665.07,0.19,3,100,0,0,-20.63,0.0,,increase
10558,36,Male,Urban,18601.75,1146.12,87091.36,5225.48,0.06,2,100,0,0,-64.73,0.0,38.0,increase
10559,38,Male,Rural,1488.73,383.73,6171.76,3894.38,0.631,4,98,0,1,-43.42,5357.91,,decrease
10560,56,Female,Rural,4060.51,347.06,16471.01,1531.8,0.093,3,94,0,3,-13.28,0.0,,stable
10561,34,Other,Metro,5348.23,1026.04,32055.94,9841.17,0.307,3,98,0,1,-109.72,11638.9,,decrease
10562,47,Male,Metro,4142.13,325.87,24531.42,2845.64,0.116,3,98,0,1,-31.73,0.0,,increase
10563,40,Male,Metro,1538.93,39.31,5123.82,348.42,0.068,1,98,0,1,-3.88,0.0,,stable
10564,38,Female,Metro,16835.06,296.64,63360.13,9250.58,0.146,0,98,0,1,-103.14,0.0,,increase
10565,67,Male,Urban,10722.22,561.33,54605.54,11084.92,0.203,1,90,0,5,-68.66,38754.31,,decrease
10566,22,Female,Metro,10208.56,2501.87,46894.72,14584.26,0.311,5,98,0,1,-162.6,0.0,,stable
10567,55,Male,Urban,3608.72,432.78,12631.04,3435.64,0.272,2,100,0,0,-42.56,0.0,,stable
10568,47,Female,Urban,4211.49,469.15,25262.25,7831.3,0.31,1,94,0,3,-67.91,12320.77,,stable
10569,34,Female,Urban,4741.67,429.07,13494.77,2550.51,0.189,2,98,0,1,-28.44,0.0,,stable
10570,59,Male,Urban,5073.27,838.01,24746.03,10220.11,0.413,1,79,1,3,6.33,0.0,,decrease
10571,18,Female,Rural,8897.83,1445.75,52516.48,26573.34,0.506,1,100,0,0,-329.19,0.0,,increase
10572,33,Female,Urban,4244.34,431.27,11954.31,6001.06,0.502,1,81,1,2,-3.72,0.0,,decrease
10573,25,Male,Rural,2799.76,539.5,8507.2,4066.44,0.478,5,98,0,1,-45.34,0.0,,increase
10574,44,Male,Urban,6648.53,989.73,32378.45,17516.74,0.541,0,100,0,0,-216.99,0.0,,stable
10575,26,Female,Urban,6181.4,771.23,27638.51,4090.5,0.148,5,98,0,1,-45.61,0.0,,stable
10576,45,Female,Metro,10242.44,1102.5,40557.25,4704.64,0.116,3,96,0,2,-46.62,0.0,,increase
10577,37,Male,Metro,19033.67,4749.9,97548.22,71015.1,0.728,4,75,1,0,219.93,0.0,,decrease
10578,34,Male,Metro,5415.09,926.49,18104.9,10862.94,0.6,3,81,1,2,-6.73,0.0,,decrease
10579,44,Female,Metro,13826.66,1819.2,37798.97,26308.08,0.696,1,90,0,5,-162.95,0.0,,decrease
10580,36,Male,Metro,7953.26,423.07,21265.57,2807.06,0.132,1,98,0,1,-31.3,0.0,,increase
10581,26,Female,Urban,12290.53,2700.46,46562.3,28682.38,0.616,5,100,0,0,-355.31,0.0,,stable
10582,73,Female,Metro,17057.2,760.34,65624.01,22902.78,0.349,0,100,0,0,-283.72,0.0,,increase
10583,34,Female,Metro,4237.52,339.46,21125.47,6992.53,0.331,2,70,2,0,43.31,0.0,,decrease
10584,18,Female,Metro,28780.89,4296.29,139138.39,63864.52,0.459,3,100,0,0,-791.14,0.0,,stable
10585,29,Female,Urban,6810.93,751.74,39154.98,5325.08,0.136,2,98,0,1,-59.37,0.0,,stable
10586,24,Female,Urban,2687.59,512.92,13646.47,6359.26,0.466,2,96,0,2,-63.02,0.0,,stable
10587,49,Male,Rural,2297.88,395.4,11322.55,2841.96,0.251,7,98,0,1,-31.69,0.0,,stable
10588,43,Female,Urban,16826.47,2787.24,95012.56,41235.45,0.434,2,98,0,1,-459.74,0.0,,increase
10589,44,Female,Metro,18067.76,1357.91,56966.11,22672.51,0.398,0,98,0,1,-252.78,0.0,,stable
10590,35,Female,Metro,15512.52,2261.99,43058.76,24715.73,0.574,2,98,0,1,-275.56,28306.24,,decrease
10591,36,Female,Metro,4929.47,592.95,14849.26,3103.5,0.209,4,98,0,1,-34.6,0.0,,increase
10592,35,Female,Metro,5543.0,331.17,23690.97,9263.17,0.391,0,100,0,0,-114.75,0.0,,increase
10593,39,Male,Rural,1692.54,362.83,7496.68,4730.41,0.631,2,100,0,0,-58.6,0.0,,stable
10594,50,Female,Metro,5869.49,342.33,25707.66,4113.23,0.16,2,100,0,0,-50.95,0.0,,increase
10595,44,Male,Metro,8113.5,485.6,45568.03,8703.49,0.191,0,98,0,1,-97.04,0.0,,increase
10596,46,Female,Urban,17148.06,2849.4,56504.24,19324.45,0.342,4,96,0,2,-191.51,53404.15,,decrease
10597,45,Male,Metro,5937.27,1121.17,19248.75,10047.85,0.522,3,92,0,4,-74.68,0.0,,decrease
10598,50,Male,Rural,4037.56,631.57,13848.88,5650.34,0.408,3,94,0,3,-49.0,0.0,,decrease
10599,43,Female,Rural,6245.18,1300.25,24223.59,7509.31,0.31,5,98,0,1,-83.72,0.0,,stable
10600,44,Female,Urban,10882.47,958.74,37026.33,8960.37,0.242,3,98,0,1,-99.9,10982.75,,decrease
10601,54,Female,Metro,21349.79,1642.84,102322.07,20055.13,0.196,2,100,0,0,-248.44,0.0,,increase
10602,32,Male,Metro,4412.69,402.04,15022.92,5813.87,0.387,2,98,0,1,-64.82,13657.05,,decrease
10603,29,Female,Metro,6387.9,731.4,25584.7,8135.93,0.318,3,100,0,0,-100.79,0.0,,increase
10604,25,Female,Metro,7924.42,580.26,29465.95,9281.77,0.315,2,92,0,4,-68.99,0.0,,decrease
10605,42,Male,Metro,5975.72,593.35,26628.87,10252.11,0.385,0,100,0,0,-127.0,0.0,,stable
10606,18,Female,Metro,4663.37,922.08,18049.45,5613.38,0.311,4,100,0,0,-69.54,0.0,,increase
10607,45,Female,Urban,5012.23,339.42,22917.59,3552.23,0.155,2,98,0,1,-39.6,0.0,,increase
10608,38,Male,Metro,3068.98,367.55,16938.18,6013.05,0.355,2,96,0,2,-59.59,0.0,,stable
10609,53,Female,Urban,3925.08,341.63,13710.78,2563.92,0.187,2,96,0,2,-25.41,5009.85,,decrease
10610,31,Female,Urban,2531.01,278.89,13392.99,4620.58,0.345,4,98,0,1,-51.52,5376.65,,stable
10611,37,Female,Rural,5143.51,198.49,15217.01,1780.39,0.117,1,100,0,0,-22.06,0.0,,increase
10612,53,Male,Rural,3877.32,364.03,19952.57,4908.33,0.246,1,98,0,1,-54.72,0.0,,stable
10613,56,Female,Metro,4914.73,329.42,13353.28,3138.02,0.235,2,98,0,1,-34.99,0.0,,stable
10614,31,Female,Urban,6067.45,474.04,20444.81,2351.15,0.115,3,96,0,2,-23.3,14998.44,,decrease
10615,42,Male,Urban,1062.25,143.65,6344.91,1579.88,0.249,3,100,0,0,-19.57,0.0,,stable
10616,43,Male,Rural,4085.06,718.3,24243.89,11055.21,0.456,4,100,0,0,-136.95,0.0,,stable
10617,44,Female,Urban,6875.68,684.34,20023.45,5886.89,0.294,3,100,0,0,-72.93,0.0,,increase
10618,36,Female,Metro,14245.53,1208.96,40297.96,14104.29,0.35,1,81,1,2,-8.74,0.0,,decrease
10619,55,Female,Metro,11028.32,1892.49,30158.0,15953.58,0.529,3,100,0,0,-197.63,0.0,,stable
10620,18,Female,Urban,14601.17,1705.44,57583.52,20384.57,0.354,1,83,1,1,-37.88,0.0,,decrease
10621,34,Female,Rural,1869.82,259.34,5200.81,1164.98,0.224,4,100,0,0,-14.43,0.0,,increase
10622,45,Female,Rural,10609.86,877.59,41144.29,12014.13,0.292,2,98,0,1,-133.95,18446.96,66.0,stable
10623,45,Male,Metro,8874.99,841.74,48688.45,7595.4,0.156,3,100,0,0,-94.09,0.0,,stable
10624,56,Male,Rural,3502.04,171.82,19782.79,1048.49,0.053,2,98,0,1,-11.69,3759.84,,increase
10625,54,Female,Urban,6471.62,556.29,29775.3,12416.3,0.417,1,100,0,0,-153.81,0.0,,stable
10626,36,Female,Urban,53494.8,7615.49,155098.54,66537.27,0.429,4,90,0,5,-412.13,0.0,,decrease
10627,55,Female,Metro,7971.0,1286.19,38435.11,9647.21,0.251,3,83,1,1,-17.93,0.0,,decrease
10628,31,Female,Urban,6347.06,683.55,21322.86,2729.33,0.128,3,98,0,1,-30.43,0.0,,stable
10629,51,Female,Urban,10947.41,1825.37,54481.8,38464.15,0.706,3,90,0,0,-238.24,0.0,,stable
10630,61,Male,Metro,6176.83,461.9,17349.93,4875.33,0.281,4,96,0,2,-48.32,0.0,,stable
10631,54,Female,Rural,2928.52,155.32,15809.41,1628.37,0.103,1,96,0,2,-16.14,0.0,,decrease
10632,41,Male,Metro,19238.46,4367.24,73140.79,40958.84,0.56,3,100,0,0,-507.39,0.0,,increase
10633,36,Female,Urban,2190.69,59.82,8387.98,889.13,0.106,1,100,0,0,-11.01,0.0,,increase
10634,21,Female,Metro,7420.93,519.2,38947.58,11684.27,0.3,0,100,0,0,-144.74,0.0,,stable
10635,43,Female,Metro,6880.72,829.33,17934.9,825.01,0.046,4,98,0,1,-9.2,0.0,,stable
10636,26,Male,Metro,4018.74,570.51,21576.51,7551.78,0.35,2,98,0,1,-84.2,0.0,62.0,stable
10637,30,Male,Urban,2385.15,334.4,10295.28,3129.77,0.304,2,83,1,1,-5.82,0.0,,decrease
10638,25,Male,Rural,4664.58,691.14,20269.79,7256.58,0.358,2,83,1,1,-13.48,0.0,,decrease
10639,34,Female,Urban,7753.25,1726.24,26077.42,15437.83,0.592,3,96,0,2,-152.99,0.0,,decrease
10640,39,Male,Metro,14989.56,1461.14,38485.96,18357.8,0.477,3,98,0,1,-204.67,0.0,,stable
10641,43,Male,Metro,4195.8,217.66,13873.13,2413.92,0.174,2,96,0,2,-23.92,11329.88,,decrease
10642,32,Other,Urban,3464.75,875.19,20119.12,11347.18,0.564,2,98,0,1,-126.51,0.0,,stable
10643,52,Female,Urban,17462.39,2860.08,82021.97,6233.67,0.076,5,98,0,1,-69.5,40409.32,,increase
10644,37,Male,Metro,5189.22,781.27,18421.64,8492.38,0.461,3,98,0,1,-94.68,11468.4,,stable
10645,30,Female,Rural,4037.16,405.87,15459.27,4869.67,0.315,3,96,0,2,-48.26,16090.95,,decrease
10646,42,Female,Metro,16899.0,1269.95,58677.94,9564.5,0.163,3,98,0,1,-106.64,0.0,,increase
10647,63,Female,Urban,1895.52,57.35,11060.7,442.43,0.04,2,98,0,1,-4.93,0.0,,increase
10648,44,Female,Metro,3105.46,389.72,10465.45,2668.69,0.255,3,100,0,0,-33.06,0.0,,increase
10649,35,Male,Urban,15897.12,1463.45,50664.07,12514.03,0.247,3,98,0,1,-139.52,0.0,,increase
10650,21,Male,Rural,3347.35,656.07,17353.19,4581.24,0.264,4,98,0,1,-51.08,6924.16,36.0,stable
10651,37,Male,Metro,4954.6,421.43,17593.46,5401.19,0.307,1,98,0,1,-60.22,0.0,,stable
10652,42,Male,Rural,3722.45,687.67,21477.86,10953.71,0.51,1,98,0,1,-122.12,0.0,,stable
10653,35,Female,Metro,5754.2,964.4,30977.48,11957.31,0.386,2,98,0,1,-133.31,0.0,,stable
10654,20,Male,Rural,3697.94,365.33,17398.01,6002.31,0.345,3,81,1,2,-3.72,0.0,,decrease
10655,29,Female,Metro,7955.15,1275.87,40008.23,21484.42,0.537,1,96,0,2,-212.92,23514.32,14.0,decrease
10656,57,Female,Rural,12258.01,1391.44,56467.01,6154.9,0.109,5,98,0,1,-68.62,0.0,,increase
10657,57,Male,Metro,4102.57,568.27,13832.27,6584.16,0.476,3,64,2,3,65.25,5559.91,,decrease
10658,29,Male,Metro,4760.25,445.92,26954.35,7735.9,0.287,3,96,0,2,-76.66,0.0,,stable
10659,48,Male,Urban,6136.13,872.65,24337.19,12290.28,0.505,1,96,0,2,-121.8,0.0,,stable
10660,25,Male,Urban,18026.41,1159.12,66197.52,8208.49,0.124,3,100,0,0,-101.69,0.0,,stable
10661,56,Female,Urban,4878.95,712.72,20481.27,6410.64,0.313,4,96,0,2,-63.53,0.0,,stable
10662,42,Female,Metro,3837.26,372.77,9817.65,952.31,0.097,3,100,0,0,-11.8,0.0,,stable
10663,51,Female,Urban,1459.6,149.79,8135.74,2644.12,0.325,1,98,0,1,-29.48,0.0,,stable
10664,19,Female,Urban,3522.2,768.16,15571.8,9389.8,0.603,5,98,0,1,-104.69,0.0,,stable
10665,48,Male,Urban,3268.92,251.69,13114.54,2491.76,0.19,2,98,0,1,-27.78,0.0,,increase
10666,39,Female,Urban,2605.52,393.34,12677.99,8037.85,0.634,1,100,0,0,-99.57,0.0,,increase
10667,50,Female,Metro,7563.37,470.38,22513.45,6596.44,0.293,3,94,0,3,-57.2,12881.85,,decrease
10668,50,Male,Rural,4242.51,563.09,20533.07,7104.44,0.346,1,98,0,1,-79.21,0.0,,increase
10669,40,Female,Rural,13838.66,3802.81,79720.82,39780.69,0.499,5,96,0,2,-394.24,43210.61,,decrease
10670,32,Male,Metro,8371.88,1364.14,32135.1,18413.41,0.573,3,98,0,1,-205.29,0.0,,stable
10671,49,Female,Urban,12155.09,1478.15,32596.08,10952.28,0.336,3,98,0,1,-122.11,32013.22,,decrease
10672,39,Female,Urban,5322.3,279.9,19888.79,4793.2,0.241,0,98,0,1,-53.44,0.0,31.0,increase
10673,29,Female,Urban,3244.14,225.25,9352.27,2506.41,0.268,2,98,0,1,-27.94,11031.08,,decrease
10674,28,Female,Metro,11103.91,827.54,59533.07,2559.92,0.043,4,98,0,1,-28.54,22715.31,,stable
10675,22,Female,Rural,2314.14,146.73,11403.14,741.2,0.065,3,98,0,1,-8.26,0.0,,increase
10676,33,Female,Rural,11466.8,1383.62,62361.49,22512.5,0.361,1,100,0,0,-278.88,0.0,54.0,stable
